t,hour,customer_id,category,uid,qty,cause
23,15,117,Seafood,,1,outside
23,15,117,Frozen Foods,,3,outside
23,15,182,Fresh Produce,,10,outside
23,15,182,Seafood,,1,outside
23,17,149,Pantry Staples and Packaged Goods,,2,outside
23,17,149,Fresh Produce,,8,outside
23,18,2,Seafood,,1,outside
23,18,108,Meat and Poultry,,2,outside
23,18,108,Beverages (Non-Alcoholic),,1,outside
23,18,157,Beverages (Non-Alcoholic),,2,outside
23,18,194,Beverages (Non-Alcoholic),,2,outside
23,18,194,Fresh Produce,,5,outside
23,18,229,Frozen Foods,,2,outside
23,18,234,Meat and Poultry,,2,outside
23,18,234,Pantry Staples and Packaged Goods,,2,outside
23,18,234,Frozen Foods,,2,outside
23,19,47,Fresh Produce,FP-FRU-005,3,stockout
23,19,47,Fresh Produce,FP-VEG-007,3,budget
23,19,47,Frozen Foods,,4,budget
23,19,47,Household and Cleaning Supplies,,1,budget
23,19,47,Meat and Poultry,,3,budget
23,19,47,Pantry Staples and Packaged Goods,,2,budget
23,19,47,Personal Care and Health,,1,budget
23,19,47,Seafood,,3,budget
23,19,47,Snacks and Confectionery,,1,budget
23,19,101,Bakery and Bread,,2,outside
23,19,101,Meat and Poultry,,3,outside
23,20,189,Bakery and Bread,,7,closed
23,20,189,Dairy and Eggs,,13,closed
23,20,189,Snacks and Confectionery,,1,closed
23,20,189,Pantry Staples and Packaged Goods,,9,closed
24,6,160,Alcoholic Beverages,,1,closed
24,6,160,Bakery and Bread,,2,closed
24,6,160,Beverages (Non-Alcoholic),,4,closed
24,6,160,Dairy and Eggs,,4,closed
24,6,160,Fresh Produce,,8,closed
24,6,160,Frozen Foods,,5,closed
24,6,160,Household and Cleaning Supplies,,1,closed
24,6,160,Meat and Poultry,,5,closed
24,6,160,Pantry Staples and Packaged Goods,,4,closed
24,6,160,Personal Care and Health,,1,closed
24,6,160,Seafood,,1,closed
24,6,160,Snacks and Confectionery,,1,closed
24,9,79,Personal Care and Health,,1,outside
24,9,79,Meat and Poultry,,2,outside
24,9,106,Bakery and Bread,,2,outside
24,9,106,Seafood,SF-SPR-007,2,stockout
24,9,106,Seafood,SF-SPR-004,2,budget
24,9,106,Snacks and Confectionery,,1,budget
24,10,125,Personal Care and Health,PH-TOI-003,1,budget
24,10,125,Seafood,,1,budget
24,10,125,Snacks and Confectionery,,1,budget
24,10,125,Alcoholic Beverages,,1,budget
24,10,216,Beverages (Non-Alcoholic),,4,outside
24,10,216,Meat and Poultry,MP-PRM-007,4,stockout
24,10,216,Pantry Staples and Packaged Goods,PP-PAS-011,6,budget
24,10,216,Seafood,,2,budget
24,10,216,Snacks and Confectionery,,2,budget
24,12,21,Frozen Foods,,3,outside
24,12,218,Snacks and Confectionery,,1,outside
24,12,218,Frozen Foods,FF-ICE-009,2,budget
24,12,218,Fresh Produce,,3,budget
24,12,218,Meat and Poultry,,2,budget
24,12,218,Bakery and Bread,,3,budget
24,13,132,Bakery and Bread,,8,outside
24,13,132,Meat and Poultry,,2,outside
24,13,132,Snacks and Confectionery,,1,outside
24,13,145,Dairy and Eggs,,5,outside
24,13,145,Snacks and Confectionery,SC-CHO-012,1,budget
24,13,175,Meat and Poultry,,6,outside
24,13,175,Bakery and Bread,,5,outside
24,13,175,Dairy and Eggs,DE-CRE-007,6,budget
24,13,175,Alcoholic Beverages,,1,budget
24,13,175,Personal Care and Health,,1,budget
24,13,230,Meat and Poultry,,4,outside
24,13,230,Seafood,,2,outside
24,14,102,Meat and Poultry,,4,outside
24,14,198,Pantry Staples and Packaged Goods,,2,outside
24,16,41,Dairy and Eggs,,6,outside
24,16,41,Pantry Staples and Packaged Goods,PP-OIL-005,2,budget
24,16,41,Meat and Poultry,,5,budget
24,16,41,Beverages (Non-Alcoholic),,4,budget
24,16,41,Fresh Produce,,2,budget
24,16,69,Frozen Foods,,5,outside
24,16,120,Bakery and Bread,,2,outside
24,16,120,Meat and Poultry,,3,outside
24,16,120,Fresh Produce,,2,outside
24,16,129,Frozen Foods,,4,outside
24,16,129,Alcoholic Beverages,AB-SPI-001,1,budget
24,16,237,Alcoholic Beverages,,1,outside
24,16,237,Pantry Staples and Packaged Goods,PP-CNG-004,8,stockout
24,16,237,Pantry Staples and Packaged Goods,PP-CNG-007,8,budget
24,16,237,Personal Care and Health,,2,budget
24,16,237,Seafood,,3,budget
24,16,237,Snacks and Confectionery,,1,budget
24,17,186,Pantry Staples and Packaged Goods,,5,outside
24,17,211,Seafood,,1,outside
24,18,30,Bakery and Bread,,5,outside
24,18,30,Beverages (Non-Alcoholic),BN-BTW-009,1,stockout
24,18,30,Meat and Poultry,MP-PRM-007,2,budget
24,18,30,Seafood,,1,budget
24,18,135,Beverages (Non-Alcoholic),,5,outside
24,18,135,Meat and Poultry,,4,outside
24,18,135,Fresh Produce,,1,outside
24,18,135,Seafood,SF-SPR-008,1,budget
24,18,135,Frozen Foods,,4,budget
24,18,135,Household and Cleaning Supplies,,1,budget
24,18,204,Alcoholic Beverages,AB-SPI-007,1,budget
24,19,56,Meat and Poultry,,2,outside
24,19,56,Snacks and Confectionery,,1,outside
24,19,56,Dairy and Eggs,,10,outside
24,19,56,Fresh Produce,,6,outside
24,19,56,Frozen Foods,,2,outside
24,19,56,Beverages (Non-Alcoholic),,2,outside
24,19,139,Frozen Foods,,3,outside
24,19,139,Fresh Produce,,4,outside
24,19,139,Bakery and Bread,,2,outside
24,19,139,Alcoholic Beverages,,1,outside
24,19,139,Beverages (Non-Alcoholic),,2,outside
24,19,139,Meat and Poultry,,1,outside
24,19,188,Frozen Foods,,8,outside
24,19,188,Bakery and Bread,,4,outside
24,20,94,Bakery and Bread,,4,closed
24,20,94,Dairy and Eggs,,13,closed
24,20,94,Frozen Foods,,4,closed
24,20,94,Fresh Produce,,6,closed
24,20,94,Pantry Staples and Packaged Goods,,14,closed
24,20,94,Meat and Poultry,,6,closed
24,21,49,Frozen Foods,,3,closed
24,21,49,Snacks and Confectionery,,3,closed
24,21,49,Alcoholic Beverages,,2,closed
25,7,186,Dairy and Eggs,,5,closed
25,7,186,Frozen Foods,,5,closed
25,7,186,Fresh Produce,,2,closed
25,7,186,Meat and Poultry,,3,closed
25,7,186,Pantry Staples and Packaged Goods,,9,closed
25,7,186,Bakery and Bread,,2,closed
25,7,186,Beverages (Non-Alcoholic),,2,closed
25,7,248,Pantry Staples and Packaged Goods,,3,closed
25,7,248,Meat and Poultry,,2,closed
25,7,248,Bakery and Bread,,4,closed
25,7,248,Frozen Foods,,4,closed
25,7,248,Beverages (Non-Alcoholic),,3,closed
25,8,16,Beverages (Non-Alcoholic),,1,outside
25,8,16,Frozen Foods,,6,outside
25,9,8,Pantry Staples and Packaged Goods,,4,outside
25,9,32,Frozen Foods,,5,outside
25,9,32,Alcoholic Beverages,,1,outside
25,9,38,Bakery and Bread,,6,outside
25,9,38,Seafood,,2,outside
25,9,68,Frozen Foods,,5,outside
25,9,130,Bakery and Bread,BB-BKG-009,2,budget
25,9,130,Seafood,,4,budget
25,9,130,Beverages (Non-Alcoholic),,2,budget
25,9,144,Pantry Staples and Packaged Goods,PP-PAS-011,6,stockout
25,9,144,Fresh Produce,FP-HER-008,9,budget
25,9,144,Personal Care and Health,,1,budget
25,9,144,Bakery and Bread,,4,budget
25,9,144,Dairy and Eggs,,19,budget
25,9,144,Meat and Poultry,,6,budget
25,9,144,Beverages (Non-Alcoholic),,3,budget
25,9,144,Frozen Foods,,4,budget
25,9,185,Fresh Produce,,2,outside
25,9,185,Meat and Poultry,MP-PRM-007,4,budget
25,9,212,Pantry Staples and Packaged Goods,,6,outside
25,9,212,Meat and Poultry,,2,outside
25,9,212,Fresh Produce,,2,outside
25,9,212,Frozen Foods,,1,outside
25,9,242,Frozen Foods,,4,outside
25,9,242,Meat and Poultry,,4,outside
25,9,242,Beverages (Non-Alcoholic),BN-BTW-003,2,budget
25,10,3,Fresh Produce,,4,outside
25,10,3,Meat and Poultry,,2,outside
25,10,6,Meat and Poultry,,7,outside
25,10,6,Beverages (Non-Alcoholic),,8,outside
25,10,6,Fresh Produce,,6,outside
25,10,6,Frozen Foods,,2,outside
25,10,11,Fresh Produce,,5,outside
25,10,11,Snacks and Confectionery,,1,outside
25,10,11,Meat and Poultry,,2,outside
25,10,49,Alcoholic Beverages,,1,outside
25,10,49,Beverages (Non-Alcoholic),,5,outside
25,10,55,Frozen Foods,,4,outside
25,10,55,Bakery and Bread,,5,outside
25,10,55,Alcoholic Beverages,,1,outside
25,10,74,Snacks and Confectionery,,1,outside
25,10,74,Frozen Foods,,3,outside
25,10,74,Household and Cleaning Supplies,,1,outside
25,10,74,Seafood,,1,outside
25,10,94,Frozen Foods,,3,outside
25,10,94,Meat and Poultry,,4,outside
25,10,221,Pantry Staples and Packaged Goods,,2,outside
25,10,221,Beverages (Non-Alcoholic),,1,outside
25,10,221,Fresh Produce,,2,outside
25,10,221,Frozen Foods,,2,outside
25,10,221,Meat and Poultry,,1,outside
25,10,236,Pantry Staples and Packaged Goods,,8,outside
25,10,236,Frozen Foods,,6,outside
25,10,236,Dairy and Eggs,,9,outside
25,11,67,Fresh Produce,,9,outside
25,11,67,Pantry Staples and Packaged Goods,,5,outside
25,11,67,Frozen Foods,,2,outside
25,11,67,Bakery and Bread,,4,outside
25,11,67,Seafood,,1,outside
25,11,67,Snacks and Confectionery,,1,outside
25,11,67,Meat and Poultry,,2,outside
25,11,87,Meat and Poultry,,4,outside
25,11,98,Pantry Staples and Packaged Goods,,5,outside
25,11,98,Fresh Produce,,6,outside
25,11,103,Pantry Staples and Packaged Goods,,1,outside
25,11,103,Fresh Produce,FP-VEG-008,3,budget
25,11,103,Bakery and Bread,,3,budget
25,11,103,Frozen Foods,,2,budget
25,11,131,Pantry Staples and Packaged Goods,,2,outside
25,11,131,Beverages (Non-Alcoholic),,1,outside
25,11,143,Frozen Foods,,10,outside
25,11,143,Pantry Staples and Packaged Goods,,5,outside
25,11,143,Seafood,,1,outside
25,11,143,Meat and Poultry,,4,outside
25,11,143,Fresh Produce,,4,outside
25,11,143,Alcoholic Beverages,,1,outside
25,11,198,Bakery and Bread,BB-PAS-008,3,budget
25,11,198,Fresh Produce,,3,budget
25,11,198,Beverages (Non-Alcoholic),,2,budget
25,11,198,Frozen Foods,,2,budget
25,11,227,Pantry Staples and Packaged Goods,,2,outside
25,12,15,Dairy and Eggs,,6,outside
25,12,15,Frozen Foods,,3,outside
25,12,15,Beverages (Non-Alcoholic),,1,outside
25,12,15,Snacks and Confectionery,SC-CAN-002,1,budget
25,12,15,Seafood,,1,budget
25,12,15,Pantry Staples and Packaged Goods,,1,budget
25,12,44,Frozen Foods,,6,outside
25,12,44,Meat and Poultry,,4,outside
25,12,50,Alcoholic Beverages,,1,outside
25,12,50,Fresh Produce,,3,outside
25,12,50,Snacks and Confectionery,SC-NUT-003,1,budget
25,12,50,Beverages (Non-Alcoholic),,3,budget
25,12,96,Fresh Produce,,3,outside
25,12,96,Beverages (Non-Alcoholic),,1,outside
25,12,96,Bakery and Bread,BB-FBR-009,3,stockout
25,12,96,Bakery and Bread,BB-BKG-007,3,budget
25,12,96,Household and Cleaning Supplies,,1,budget
25,12,96,Frozen Foods,,3,budget
25,12,112,Frozen Foods,,5,outside
25,12,112,Pantry Staples and Packaged Goods,,9,outside
25,12,112,Fresh Produce,,2,outside
25,12,112,Bakery and Bread,,2,outside
25,12,112,Seafood,,1,outside
25,12,176,Frozen Foods,,2,outside
25,12,176,Bakery and Bread,,2,outside
25,12,176,Meat and Poultry,,3,outside
25,12,224,Frozen Foods,,8,outside
25,12,224,Fresh Produce,,6,outside
25,12,224,Seafood,,2,outside
25,12,224,Meat and Poultry,MP-PRM-007,1,stockout
25,12,224,Alcoholic Beverages,AB-WIN-005,1,budget
25,12,226,Beverages (Non-Alcoholic),,5,outside
25,12,226,Pantry Staples and Packaged Goods,,11,outside
25,12,226,Fresh Produce,,6,outside
25,12,226,Frozen Foods,,6,outside
25,12,226,Personal Care and Health,PH-VIT-011,1,budget
25,12,226,Alcoholic Beverages,,1,budget
25,12,228,Meat and Poultry,,6,outside
25,12,228,Fresh Produce,,5,outside
25,12,228,Seafood,,2,outside
25,12,228,Beverages (Non-Alcoholic),,2,outside
25,12,254,Meat and Poultry,,2,outside
25,12,254,Seafood,,1,outside
25,12,254,Fresh Produce,,3,outside
25,13,26,Beverages (Non-Alcoholic),,2,outside
25,13,28,Beverages (Non-Alcoholic),BN-BTW-009,2,stockout
25,13,28,Meat and Poultry,MP-PRM-007,1,budget
25,13,28,Pantry Staples and Packaged Goods,,2,budget
25,13,28,Dairy and Eggs,,9,budget
25,13,28,Fresh Produce,,6,budget
25,13,28,Snacks and Confectionery,,1,budget
25,13,61,Fresh Produce,,3,outside
25,13,61,Pantry Staples and Packaged Goods,,2,outside
25,13,111,Meat and Poultry,MP-PRM-007,4,stockout
25,13,111,Meat and Poultry,,4,outside
25,13,111,Frozen Foods,,2,outside
25,13,111,Dairy and Eggs,,8,outside
25,13,111,Fresh Produce,,3,outside
25,13,111,Beverages (Non-Alcoholic),,2,outside
25,13,154,Pantry Staples and Packaged Goods,,9,outside
25,13,154,Meat and Poultry,,4,outside
25,13,154,Fresh Produce,,6,outside
25,13,154,Seafood,SF-SPR-009,1,budget
25,13,167,Beverages (Non-Alcoholic),,11,outside
25,13,167,Fresh Produce,,9,outside
25,13,167,Meat and Poultry,,4,outside
25,13,167,Pantry Staples and Packaged Goods,PP-OIL-005,2,stockout
25,13,167,Pantry Staples and Packaged Goods,,1,outside
25,13,167,Seafood,SF-SPR-008,6,budget
25,13,167,Snacks and Confectionery,,3,budget
25,13,167,Personal Care and Health,,1,budget
25,13,247,Dairy and Eggs,,10,outside
25,13,247,Frozen Foods,,2,outside
25,13,247,Fresh Produce,,3,outside
25,13,247,Beverages (Non-Alcoholic),,2,outside
25,14,53,Dairy and Eggs,,9,outside
25,14,53,Seafood,,4,outside
25,14,53,Fresh Produce,FP-FRU-005,13,budget
25,14,53,Beverages (Non-Alcoholic),,10,budget
25,14,53,Snacks and Confectionery,,1,budget
25,14,53,Meat and Poultry,,2,budget
25,14,53,Frozen Foods,,2,budget
25,14,66,Beverages (Non-Alcoholic),,2,outside
25,14,66,Frozen Foods,,7,outside
25,14,66,Meat and Poultry,,1,outside
25,14,110,Meat and Poultry,,1,outside
25,15,43,Bakery and Bread,,6,outside
25,15,43,Frozen Foods,,3,outside
25,15,43,Beverages (Non-Alcoholic),,2,outside
25,15,43,Pantry Staples and Packaged Goods,,6,outside
25,15,99,Personal Care and Health,,1,outside
25,15,99,Fresh Produce,,3,outside
25,15,99,Meat and Poultry,,1,outside
25,15,205,Dairy and Eggs,DE-MIL-009,8,stockout
25,15,205,Frozen Foods,,5,outside
25,15,205,Beverages (Non-Alcoholic),,2,outside
25,15,205,Fresh Produce,,6,outside
25,15,205,Seafood,,2,outside
25,15,205,Meat and Poultry,,1,outside
25,15,241,Seafood,,2,outside
25,15,241,Fresh Produce,,6,outside
25,15,241,Frozen Foods,,4,outside
25,15,241,Beverages (Non-Alcoholic),,1,outside
25,16,31,Frozen Foods,,7,outside
25,16,31,Bakery and Bread,,9,outside
25,16,31,Meat and Poultry,,2,outside
25,16,31,Snacks and Confectionery,SC-NUT-003,1,budget
25,16,48,Bakery and Bread,,4,outside
25,16,48,Seafood,,2,outside
25,16,48,Snacks and Confectionery,,1,outside
25,16,48,Frozen Foods,,2,outside
25,16,48,Meat and Poultry,,3,outside
25,16,157,Bakery and Bread,,6,outside
25,16,157,Dairy and Eggs,,4,outside
25,16,157,Beverages (Non-Alcoholic),BN-BTW-009,4,budget
25,16,157,Seafood,,2,budget
25,16,157,Meat and Poultry,,3,budget
25,16,157,Frozen Foods,,2,budget
25,16,157,Fresh Produce,,2,budget
25,16,157,Pantry Staples and Packaged Goods,,2,budget
25,16,164,Pantry Staples and Packaged Goods,,8,outside
25,16,164,Fresh Produce,,13,outside
25,16,164,Frozen Foods,,13,outside
25,16,164,Meat and Poultry,MP-POR-007,1,stockout
25,16,164,Personal Care and Health,PH-WEL-012,1,budget
25,16,239,Personal Care and Health,,1,outside
25,16,239,Snacks and Confectionery,,1,outside
25,17,71,Pantry Staples and Packaged Goods,,2,outside
25,17,71,Beverages (Non-Alcoholic),,2,outside
25,17,71,Bakery and Bread,,1,outside
25,17,88,Pantry Staples and Packaged Goods,,5,outside
25,17,88,Beverages (Non-Alcoholic),,2,outside
25,17,88,Bakery and Bread,,2,outside
25,17,88,Meat and Poultry,,2,outside
25,17,88,Personal Care and Health,PH-HYG-001,1,budget
25,17,138,Frozen Foods,,2,outside
25,17,138,Fresh Produce,,3,outside
25,17,138,Snacks and Confectionery,SC-NUT-002,1,budget
25,17,138,Beverages (Non-Alcoholic),,2,budget
25,17,138,Meat and Poultry,,2,budget
25,17,178,Dairy and Eggs,,10,outside
25,18,121,Dairy and Eggs,,9,outside
25,18,121,Pantry Staples and Packaged Goods,,4,outside
25,18,121,Personal Care and Health,PH-TOI-012,1,budget
25,18,121,Seafood,,2,budget
25,18,121,Snacks and Confectionery,,2,budget
25,18,172,Snacks and Confectionery,,1,outside
25,18,172,Pantry Staples and Packaged Goods,,5,outside
25,18,172,Frozen Foods,,4,outside
25,18,172,Dairy and Eggs,,1,outside
25,18,192,Frozen Foods,,5,outside
25,18,192,Seafood,,2,outside
25,18,192,Beverages (Non-Alcoholic),BN-BTW-009,2,stockout
25,18,192,Alcoholic Beverages,AB-SPI-001,1,budget
25,18,255,Dairy and Eggs,,6,outside
25,18,255,Frozen Foods,,2,outside
25,18,255,Fresh Produce,,4,outside
25,18,255,Meat and Poultry,,2,outside
25,18,255,Beverages (Non-Alcoholic),,1,outside
25,18,255,Personal Care and Health,,1,outside
25,19,115,Fresh Produce,,4,outside
25,19,115,Pantry Staples and Packaged Goods,,2,outside
25,19,115,Meat and Poultry,,2,outside
25,19,137,Pantry Staples and Packaged Goods,,5,outside
25,19,137,Meat and Poultry,,2,outside
25,19,137,Frozen Foods,,2,outside
25,19,258,Dairy and Eggs,,8,outside
25,20,69,Seafood,,1,closed
25,20,69,Fresh Produce,,13,closed
25,20,69,Bakery and Bread,,6,closed
25,20,69,Pantry Staples and Packaged Goods,,5,closed
25,20,69,Personal Care and Health,,1,closed
25,20,69,Snacks and Confectionery,,2,closed
25,20,69,Beverages (Non-Alcoholic),,3,closed
25,20,69,Meat and Poultry,,5,closed
25,20,69,Dairy and Eggs,,11,closed
25,20,69,Frozen Foods,,6,closed
25,20,252,Pantry Staples and Packaged Goods,,7,closed
25,20,252,Bakery and Bread,,6,closed
25,20,252,Dairy and Eggs,,5,closed
25,20,252,Beverages (Non-Alcoholic),,2,closed
25,20,252,Snacks and Confectionery,,1,closed
25,20,252,Fresh Produce,,5,closed
25,20,252,Seafood,,2,closed
25,20,252,Frozen Foods,,1,closed
25,21,152,Dairy and Eggs,,22,closed
25,21,152,Pantry Staples and Packaged Goods,,10,closed
25,21,152,Fresh Produce,,11,closed
25,21,152,Personal Care and Health,,2,closed
25,21,152,Household and Cleaning Supplies,,1,closed
25,21,152,Bakery and Bread,,5,closed
25,21,152,Meat and Poultry,,4,closed
25,21,152,Beverages (Non-Alcoholic),,4,closed
25,21,152,Frozen Foods,,2,closed
25,21,152,Snacks and Confectionery,,1,closed
25,21,152,Alcoholic Beverages,,1,closed
25,21,152,Seafood,,1,closed
25,23,181,Bakery and Bread,,6,closed
25,23,181,Beverages (Non-Alcoholic),,4,closed
25,23,181,Dairy and Eggs,,4,closed
25,23,181,Fresh Produce,,7,closed
25,23,181,Meat and Poultry,,4,closed
25,23,181,Frozen Foods,,4,closed
25,23,181,Seafood,,3,closed
25,23,181,Pantry Staples and Packaged Goods,,4,closed
25,23,181,Snacks and Confectionery,,1,closed
25,23,181,Household and Cleaning Supplies,,1,closed
26,7,174,Snacks and Confectionery,,3,closed
26,7,174,Fresh Produce,,20,closed
26,7,174,Dairy and Eggs,,14,closed
26,7,174,Alcoholic Beverages,,1,closed
26,7,174,Meat and Poultry,,9,closed
26,7,174,Bakery and Bread,,6,closed
26,7,174,Pantry Staples and Packaged Goods,,4,closed
26,7,174,Frozen Foods,,6,closed
26,7,174,Beverages (Non-Alcoholic),,7,closed
26,7,174,Seafood,,2,closed
26,7,174,Personal Care and Health,,1,closed
26,7,244,Dairy and Eggs,,6,closed
26,7,244,Household and Cleaning Supplies,,1,closed
26,7,244,Frozen Foods,,9,closed
26,7,244,Fresh Produce,,10,closed
26,7,244,Beverages (Non-Alcoholic),,1,closed
26,7,244,Pantry Staples and Packaged Goods,,12,closed
26,7,244,Meat and Poultry,,9,closed
26,7,244,Seafood,,6,closed
26,7,244,Bakery and Bread,,3,closed
26,7,244,Snacks and Confectionery,,1,closed
26,8,63,Frozen Foods,,5,outside
26,8,63,Fresh Produce,FP-HER-008,7,budget
26,8,63,Bakery and Bread,,3,budget
26,8,63,Beverages (Non-Alcoholic),,4,budget
26,8,63,Seafood,,3,budget
26,8,63,Meat and Poultry,,3,budget
26,8,63,Alcoholic Beverages,,1,budget
26,8,63,Household and Cleaning Supplies,,1,budget
26,8,108,Bakery and Bread,BB-BKG-009,7,budget
26,8,108,Pantry Staples and Packaged Goods,,7,budget
26,8,108,Snacks and Confectionery,,3,budget
26,8,108,Beverages (Non-Alcoholic),,6,budget
26,8,108,Meat and Poultry,,3,budget
26,8,108,Frozen Foods,,2,budget
26,8,108,Dairy and Eggs,,8,budget
26,8,108,Fresh Produce,,7,budget
26,8,108,Seafood,,1,budget
26,8,191,Dairy and Eggs,,6,outside
26,8,191,Frozen Foods,,4,outside
26,8,191,Meat and Poultry,,2,outside
26,9,89,Meat and Poultry,,7,outside
26,9,89,Bakery and Bread,,5,outside
26,9,158,Frozen Foods,,2,outside
26,9,158,Pantry Staples and Packaged Goods,,4,outside
26,9,158,Seafood,SF-FFF-009,5,stockout
26,9,158,Seafood,SF-SPR-009,5,budget
26,9,158,Snacks and Confectionery,,2,budget
26,9,158,Alcoholic Beverages,,1,budget
26,9,170,Frozen Foods,,2,outside
26,9,170,Pantry Staples and Packaged Goods,PP-CNG-007,7,stockout
26,9,170,Pantry Staples and Packaged Goods,PP-CNG-004,7,budget
26,9,170,Personal Care and Health,,1,budget
26,9,170,Seafood,,2,budget
26,9,170,Snacks and Confectionery,,1,budget
26,9,180,Pantry Staples and Packaged Goods,,5,outside
26,9,180,Seafood,SF-SPR-007,1,stockout
26,9,180,Seafood,,1,outside
26,9,180,Meat and Poultry,,4,outside
26,9,180,Snacks and Confectionery,,1,outside
26,9,194,Meat and Poultry,,2,outside
26,9,194,Frozen Foods,,1,outside
26,9,258,Bakery and Bread,,6,outside
26,9,258,Frozen Foods,,4,outside
26,9,258,Dairy and Eggs,,9,outside
26,9,258,Meat and Poultry,,1,outside
26,10,46,Meat and Poultry,,6,outside
26,10,46,Snacks and Confectionery,SC-CAN-012,1,budget
26,10,46,Bakery and Bread,,6,budget
26,10,85,Personal Care and Health,PH-WEL-010,1,budget
26,10,85,Seafood,,2,budget
26,10,85,Snacks and Confectionery,,2,budget
26,10,85,Meat and Poultry,,1,budget
26,10,85,Household and Cleaning Supplies,,1,budget
26,10,85,Fresh Produce,,7,budget
26,10,85,Dairy and Eggs,,3,budget
26,10,87,Frozen Foods,,3,outside
26,10,116,Dairy and Eggs,,8,outside
26,10,118,Meat and Poultry,,6,outside
26,10,118,Snacks and Confectionery,SC-COO-002,1,budget
26,10,118,Seafood,,2,budget
26,10,118,Pantry Staples and Packaged Goods,,5,budget
26,10,118,Bakery and Bread,,2,budget
